timestamp,alpha_power,beta_power,theta_power,gamma_power
2024-01-15 10:00:28,0.741422663353398,0.12419716956697135,0.19913112743975528,0.1044242950682153
2024-01-15 10:00:29,0.7705153973888588,0.15944936554615136,0.19908542868666504,0.10232683819435782
2024-01-15 10:00:30,0.7587162115202591,0.11887059690029479,0.20796162377649055,0.10772389636962798
2024-01-15 10:00:31,0.7609687642422461,0.13350438953481522,0.21678126521461996,0.10315298756799082
2024-01-15 10:00:32,0.7365423605023583,0.1320645029307883,0.20508532091726064,0.09965629990719647
2024-01-15 10:00:33,0.7371140795900674,0.11458086328337828,0.19590189733391772,0.098591467512621
2024-01-15 10:00:34,0.7549768058951931,0.10666323612862035,0.2136518191361296,0.09452071542562647
2024-01-15 10:00:35,0.7454579194406202,0.13882537033586867,0.22029873791728674,0.09231401655841974
2024-01-15 10:00:36,0.7584631134080535,0.1355400570357191,0.20819027677159185,0.1002695553668921
2024-01-15 10:00:37,0.7608732164727134,0.11874096412884694,0.2173259946727707,0.09180020648989301
2024-01-15 10:00:38,0.7105688931784433,0.12520560446910442,0.19584097795493655,0.07906001481550168
2024-01-15 10:00:39,0.7749515099962099,0.13976699820333705,0.21644285378400208,0.08720132088910937
2024-01-15 10:00:40,0.7582581481006749,0.10003515989733489,0.21918916895397944,0.08052432059212386
2024-01-15 10:00:41,0.7585881424812135,0.16584427570160926,0.22104250575163756,0.08265309028956794
2024-01-15 10:00:42,0.7292840886428427,0.14370727963848504,0.22066440075482818,0.08126301500206988
2024-01-15 10:00:43,0.7021921570746233,0.17594574121926146,0.21878116422103353,0.08049993648844743
2024-01-15 10:00:44,0.7262732585018961,0.17834481214704315,0.19706104802911634,0.07636563178149436
2024-01-15 10:00:45,0.6983607420448189,0.20094685713686064,0.20278779899889604,0.07610904902663045
2024-01-15 10:00:46,0.7431165366261434,0.1853534029257752,0.1973393382924729,0.07385308137825491
2024-01-15 10:00:47,0.6888754086457536,0.21056926218825534,0.20172677298563102,0.06872488244266325
2024-01-15 10:00:48,0.686183341703198,0.1967998592817015,0.1850298015875113,0.06740841041672017
2024-01-15 10:00:49,0.66823430978063,0.21157688007288974,0.19849327086571578,0.06311189026515249
2024-01-15 10:00:50,0.6730307622410747,0.19861120884664343,0.18807201518878308,0.06021872992811398
2024-01-15 10:00:51,0.6520858277944003,0.23618837888171057,0.19841085440688236,0.07083591649700217
2024-01-15 10:00:52,0.6877367704042013,0.21302957272091194,0.19154137230841742,0.0535834737045158
2024-01-15 10:00:53,0.678609936570821,0.21593780930720818,0.19109754509662358,0.051770016712156565
2024-01-15 10:00:54,0.608683381564784,0.2598871504372959,0.19409584748364675,0.05052872924902017
2024-01-15 10:00:55,0.6394030852261985,0.24151497221214763,0.20294852782870498,0.049182942748202965
2024-01-15 10:00:56,0.6110781418865415,0.24207626480231792,0.1966685966421147,0.0534107034997701
2024-01-15 10:00:57,0.586190865943734,0.26986514280066676,0.19199923569283778,0.049223648406743516
2024-01-15 10:00:58,0.5808800099590508,0.25203860345624446,0.19938896160470762,0.045446308462307655
2024-01-15 10:00:59,0.5581599094816551,0.25097199957992783,0.1858160265296167,0.04823717684948983
2024-01-15 10:01:00,0.566090042713976,0.27305331313620634,0.18617816416763408,0.04037231539094451
2024-01-15 10:01:01,0.5243515075184477,0.27399538889293057,0.1742851919338581,0.04856314145111915
2024-01-15 10:01:02,0.5240505518603674,0.298195127265311,0.17581373460841337,0.031941879524832587
2024-01-15 10:01:03,0.5183682248849203,0.27417420460301406,0.17100388783472892,0.032420518214369316
2024-01-15 10:01:04,0.4639042700685565,0.29366051475803273,0.17265387348537672,0.03852577729510529
2024-01-15 10:01:05,0.4790177103480895,0.2776209602502262,0.16684529401177361,0.03776589414959482
2024-01-15 10:01:06,0.45534855601218777,0.28993099511503895,0.14463377312306355,0.0326533539683867
2024-01-15 10:01:07,0.47390702294104853,0.2961367600753794,0.14621498321652174,0.03451790847435015
2024-01-15 10:01:08,0.46847745716191014,0.32042840267889133,0.16651406352848153,0.028948861538770153
2024-01-15 10:01:09,0.47599195543735584,0.31926763806197406,0.1298055244163331,0.03680684516614577
2024-01-15 10:01:10,0.42255484679580957,0.33478790610095893,0.147522015875503,0.028171178946035998
2024-01-15 10:01:11,0.44929006869410226,0.3489756452535642,0.116014626761187,0.0322972485306515
2024-01-15 10:01:12,0.4607385235213353,0.3639853665300811,0.14723395995790473,0.02218614542551683
2024-01-15 10:01:13,0.4320872462711087,0.34865345573248635,0.12919168945668616,0.02528164081402996
2024-01-15 10:01:14,0.4492437952113612,0.37091559335972574,0.13127716747199442,0.0303018678474671
2024-01-15 10:01:15,0.46043880434518564,0.35873853431051855,0.12255307837634234,0.02300023510024417
2024-01-15 10:01:16,0.440894748560599,0.39582409632902915,0.09910944979312582,0.0356733749631315
2024-01-15 10:01:17,0.4537363681942183,0.35503906621286796,0.10286173882968916,0.02431167450147995
2024-01-15 10:01:18,0.46546821682512163,0.3936962545749929,0.12470535929011174,0.02481827941239419
2024-01-15 10:01:19,0.45029387024969697,0.37581142076312735,0.09266611506819684,0.030451367355671534
2024-01-15 10:01:20,0.4854689972828179,0.3566818205248696,0.08976132139498869,0.029056568736592008
2024-01-15 10:01:21,0.5042607536300925,0.3698895231176577,0.0859512462144954,0.03576826454898711
2024-01-15 10:01:22,0.4855484629616362,0.3606390722039447,0.07567169475842019,0.029174184078349014
2024-01-15 10:01:23,0.5156463797548783,0.35678932291928966,0.06145203043408864,0.03679987434614648
2024-01-15 10:01:24,0.5128985231653265,0.3652887716748267,0.05447356641631416,0.03240939209344411
2024-01-15 10:01:25,0.541587097497006,0.3536782543770759,0.07720720964338594,0.025831725223515865
2024-01-15 10:01:26,0.5844082630237738,0.3452923686334651,0.061919252567740043,0.03104879893144266
2024-01-15 10:01:27,0.5946144097951098,0.3444109312165523,0.04366526566049268,0.0435345695986975
2024-01-15 10:01:28,0.5814828282654454,0.36426361120810474,0.06163305180368221,0.03620738379767932
2024-01-15 10:01:29,0.5865575637436999,0.32789039884642884,0.0566093055512688,0.044590635133300735
2024-01-15 10:01:30,0.6245964665663591,0.3044613539493891,0.04926275429069204,0.035506860242119236
2024-01-15 10:01:31,0.6616640142047656,0.30858514703401974,0.06098172762292792,0.040945639141721765
2024-01-15 10:01:32,0.6527515259086127,0.27483306465584884,0.040046620043447695,0.04975074959781425
2024-01-15 10:01:33,0.6864661501847882,0.26257276188832346,0.04678524542556217,0.044514136377086115
2024-01-15 10:01:34,0.6782031082223073,0.28265890783782766,0.04349873013927126,0.052589869445652034
2024-01-15 10:01:35,0.7383237663723577,0.23737007815964234,0.06698223541339118,0.04628155493383221
2024-01-15 10:01:36,0.7326709009087761,0.22682286226883044,0.043575390723274605,0.04304892194459606
2024-01-15 10:01:37,0.7131374590325794,0.19962235188586594,0.05812578436992974,0.061882063644143524
2024-01-15 10:01:38,0.7852454250930719,0.20097661351343502,0.042023975957055974,0.05697322726852137
2024-01-15 10:01:39,0.7655736842366998,0.1850000734951618,0.03852759067382866,0.05376495293450017
2024-01-15 10:01:40,0.7659080557463535,0.17937229065947663,0.03621738008222882,0.04963873865266847
2024-01-15 10:01:41,0.7307639159983675,0.1726502202987442,0.05985551293290015,0.06907202864122748
2024-01-15 10:01:42,0.7819978153808957,0.1545470023882551,0.04085533323424178,0.05656078940670455
2024-01-15 10:01:43,0.7644648114316964,0.12272650514638761,0.04960929716138636,0.0707416663828462
2024-01-15 10:01:44,0.7845279451799875,0.15387823561502917,0.05806443994775147,0.06131115112649709
2024-01-15 10:01:45,0.7660238850992259,0.13699337383383495,0.058432129473931546,0.07045130121803371
2024-01-15 10:01:46,0.7772960281201452,0.15521442519818537,0.07896533974005907,0.06401315941598788
2024-01-15 10:01:47,0.807519178499506,0.09018725115692343,0.06956695912695611,0.06764653487955737
2024-01-15 10:01:48,0.7926900131938951,0.12375998516088074,0.08420863526609579,0.06446740792334468
2024-01-15 10:01:49,0.7658358148333916,0.1150491827312363,0.08626034418146339,0.0608422059678876
2024-01-15 10:01:50,0.7804488059740051,0.1287515375145045,0.07193268383504253,0.07507089493208739
2024-01-15 10:01:51,0.7963980654767568,0.12438680718124669,0.09372114450551292,0.07545709791506018
2024-01-15 10:01:52,0.7867985389863462,0.15178097117154593,0.11559287390178091,0.07272662811753582
2024-01-15 10:01:53,0.824625490576674,0.11403281255047186,0.11359174484657464,0.09573214007446684
2024-01-15 10:01:54,0.777385903522257,0.15055360298512993,0.11152036754748253,0.08510551089157298
2024-01-15 10:01:55,0.7904693567598026,0.16886944372157456,0.12818703308942855,0.08596333351278469
2024-01-15 10:01:56,0.7753049053826013,0.14449739537615067,0.11255979629168042,0.09045487653835485
2024-01-15 10:01:57,0.7870242729048712,0.1551810303471935,0.14798596771261746,0.09635802025623454
2024-01-15 10:01:58,0.787320962644996,0.12400758530188954,0.14919401351822947,0.09359148128704543
2024-01-15 10:01:59,0.762415728203192,0.17193140662794595,0.1389382334075828,0.0877360950090529
2024-01-15 10:02:00,0.749508680995194,0.19908486701314548,0.13498055663531894,0.09515421053446967
2024-01-15 10:02:01,0.7190355191686785,0.17242642394183363,0.15455631433039624,0.10258314802645742
2024-01-15 10:02:02,0.7481413770917597,0.18731388237304217,0.13412930105187457,0.0911278170702347
2024-01-15 10:02:03,0.70305769404217,0.18374575889831923,0.15316597855761682,0.09519727399617137
2024-01-15 10:02:04,0.7572665402187565,0.19664586980868212,0.15642316116514274,0.1035598641866663
2024-01-15 10:02:05,0.7401626677600316,0.22571089587673776,0.17194545425834418,0.09556264518125926
2024-01-15 10:02:06,0.7352279269715983,0.2019174673637013,0.13734370693921494,0.10762733783459166
2024-01-15 10:02:07,0.708316956334853,0.19968127023089507,0.1534176920173833,0.10177299015338184
2024-01-15 10:02:08,0.7269241930660122,0.20804688539026733,0.15900155007649877,0.09678430177795108
2024-01-15 10:02:09,0.7054219556475666,0.2536066720504318,0.17400415929061047,0.09840407459315019
2024-01-15 10:02:10,0.7357202634585664,0.24013803670109152,0.17971067362149706,0.10069314121261928
2024-01-15 10:02:11,0.7056626152126626,0.2287376951917441,0.20240176968686738,0.11281981839771679
2024-01-15 10:02:12,0.675771220534897,0.2698063685839212,0.17577037689029806,0.0993271406653472
2024-01-15 10:02:13,0.6846934617755893,0.2590034672389073,0.21099870038415117,0.11326535613870183
2024-01-15 10:02:14,0.6764078841442309,0.23671718543493658,0.2082429312965958,0.10877901110887458
2024-01-15 10:02:15,0.7145410620383805,0.20557548916365836,0.20742641112486326,0.10920613800869262
2024-01-15 10:02:16,0.679958191699163,0.2632095898708037,0.19471526042154017,0.10615307223559967
2024-01-15 10:02:17,0.7215117041133603,0.2967314903339284,0.2023680025654289,0.11092098558773403
2024-01-15 10:02:18,0.6771141570090108,0.2869100290869126,0.2097344273377931,0.10774632408316796
2024-01-15 10:02:19,0.6687953964570067,0.27860194568274954,0.2088819575266663,0.10850263920115938
2024-01-15 10:02:20,0.6405055561121262,0.29643176004867644,0.22473396332537432,0.11545286128935078
2024-01-15 10:02:21,0.7202804425179934,0.2995452145400882,0.20611506224032816,0.10506952187741761
2024-01-15 10:02:22,0.6236250412594103,0.3282290285495423,0.1926110395459697,0.11016092463042564
2024-01-15 10:02:23,0.6447607731143294,0.3088778478957074,0.2146414237596829,0.11328041375280239
2024-01-15 10:02:24,0.6366078518928284,0.3160936947668758,0.20589113222605815,0.1168533826651947
2024-01-15 10:02:25,0.6782755001001827,0.3185360775469665,0.20695236045489795,0.10768892499699426
2024-01-15 10:02:26,0.6515715938185708,0.3420872093127758,0.22218489881755743,0.11526196533610905
2024-01-15 10:02:27,0.6669849280824822,0.3204425443311517,0.21535620582519815,0.1059302220038381
2024-01-15 10:02:28,0.6345320980349305,0.35065114244727374,0.219927753915493,0.10469814763403971
2024-01-15 10:02:29,0.5858999694777709,0.3607687426019029,0.1883027527727025,0.105745360801643
2024-01-15 10:02:30,0.6407529103619579,0.33530133861611555,0.19732374556735582,0.122768814733715
2024-01-15 10:02:31,0.6064150302730261,0.3783520604122547,0.19668613957451625,0.11334097497366066
2024-01-15 10:02:32,0.5865784637604674,0.3669714278783324,0.21018099458767653,0.10524591726523078
2024-01-15 10:02:33,0.594683347450048,0.3839903208694925,0.2002040077982863,0.10305279393235531
2024-01-15 10:02:34,0.5963899330785679,0.39752335879343925,0.21067617707216507,0.101855157773257
2024-01-15 10:02:35,0.5895174318242559,0.36662719724898724,0.19804171682788116,0.12011469482637557
2024-01-15 10:02:36,0.5889340486369862,0.3603804601616441,0.20967478687266367,0.11307211553291302
2024-01-15 10:02:37,0.5383546967565573,0.379595897155174,0.22187904472427888,0.11362760121323547
2024-01-15 10:02:38,0.5546556828526858,0.36757916243279876,0.2157207739794601,0.10492528353968933
2024-01-15 10:02:39,0.5609676912558561,0.3584863082548349,0.20708482477256585,0.10530324088035747
2024-01-15 10:02:40,0.5059371145745298,0.3538076699367144,0.19983351228530488,0.10589910409965142
2024-01-15 10:02:41,0.5262292981985449,0.31551027457601627,0.21869738301133865,0.11367468774109572
2024-01-15 10:02:42,0.5182049103819768,0.344681587318067,0.197807227824106,0.11213816918980607
2024-01-15 10:02:43,0.5310800679141349,0.35475350503938496,0.21854496171715423,0.11602428467158675
2024-01-15 10:02:44,0.5097157007486749,0.311976452753755,0.22362135821717355,0.10929321620863994
2024-01-15 10:02:45,0.480861282431155,0.3091176410094761,0.21693209159085988,0.10632927459051802
2024-01-15 10:02:46,0.46827066474855195,0.2825816592145868,0.20888938183471797,0.11165685764863935
2024-01-15 10:02:47,0.456741678987345,0.2818141939258777,0.19447885526682293,0.1032973495084251
2024-01-15 10:02:48,0.451270185591892,0.2931447029687445,0.2134909823102748,0.10175166380269929
2024-01-15 10:02:49,0.49333797795702583,0.2527726177645374,0.19460490729828944,0.10725834093436667
2024-01-15 10:02:50,0.4852619207417701,0.23554272352223377,0.19761300175578908,0.10217217074886495
2024-01-15 10:02:51,0.5030849169295428,0.2281668750517629,0.21613780584709352,0.10593655756340137
2024-01-15 10:02:52,0.43794167705188053,0.21346297920743418,0.20519391725401515,0.10932215808273527
2024-01-15 10:02:53,0.47352575963811244,0.19842271169039016,0.19927944427120625,0.09495028988657689
2024-01-15 10:02:54,0.4790613410250085,0.16668960841422806,0.19898406077336872,0.11021166577663472
2024-01-15 10:02:55,0.46852492073170504,0.16591316873639878,0.19922948146490393,0.09505104606432661
2024-01-15 10:02:56,0.5028373304005042,0.15769113551441652,0.19587607837395626,0.09606754722208853
2024-01-15 10:02:57,0.5181481903064924,0.13126508013071353,0.196427754517205,0.10215744612786298
2024-01-15 10:02:58,0.5087539696072835,0.13564435808768846,0.21538606626133375,0.10153757103641856
2024-01-15 10:02:59,0.5083090609498759,0.12034652777669685,0.21245779079384897,0.09989543091943151
2024-01-15 10:03:00,0.5472617243501238,0.12782323953917635,0.19621747134832754,0.09285413659112016
2024-01-15 10:03:01,0.5552083601866846,0.11204680653792509,0.20796393604307253,0.09246530565712699
2024-01-15 10:03:02,0.5625242238449003,0.11147780914522663,0.20082446954315175,0.10236432627010433
2024-01-15 10:03:03,0.563589836715691,0.10860265372144172,0.18151844530214126,0.0935482274114343
2024-01-15 10:03:04,0.5989518215470614,0.11135398878948623,0.19697505418306077,0.09308420948391304
2024-01-15 10:03:05,0.5774408046526871,0.1290324004354227,0.1792440429991004,0.09403742158942488
2024-01-15 10:03:06,0.6274711974392717,0.11654866910896931,0.1830148411081212,0.09149244942215848
2024-01-15 10:03:07,0.6462030758784022,0.1183991684131899,0.18518611208114624,0.09282548783273929
2024-01-15 10:03:08,0.6646183300138643,0.1440770017844252,0.17822540637996484,0.09329666883273643
2024-01-15 10:03:09,0.6461343885233487,0.1174359746686366,0.17496599785281824,0.09989406226471598
2024-01-15 10:03:10,0.6651302182938094,0.12215952378053048,0.14393314889514947,0.09505716434758246
2024-01-15 10:03:11,0.6717119669511229,0.16148062941591035,0.13759546799890507,0.08862510840212522
2024-01-15 10:03:12,0.7132221553779703,0.15330635919080163,0.1446323286436327,0.08151259382193089
2024-01-15 10:03:13,0.7206488908980728,0.14783594213968507,0.14847918013143435,0.08278212857056844
2024-01-15 10:03:14,0.7299619846987767,0.15869078778660678,0.1328028872974847,0.0964384769010887
2024-01-15 10:03:15,0.7382109369313989,0.1467853001480872,0.1514840193977612,0.09391237026778014
2024-01-15 10:03:16,0.7452297550462139,0.20036518771705614,0.14136025151018153,0.08682921898103005
2024-01-15 10:03:17,0.8182441287860656,0.16019252675836457,0.11277113526073315,0.08744327958859625
2024-01-15 10:03:18,0.7835362240324755,0.20124787620734846,0.1233000567081418,0.08386023124090021
2024-01-15 10:03:19,0.8371750488502838,0.1970864451157687,0.1217225668331976,0.08790914581683766
